('1','CLE1541800036490', '00252682900002', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800025420', '00252682901212', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800026090', '00252682901115', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800025910', '00252682901213', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800025340', '00252682901127', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800025670', '00252682901123', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140590', '00252682901128', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140180', '00252682901198', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140420', '00252682901205', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140670', '00252682901210', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140340', '00252682901207', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140260', '00252682901156', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140910', '00252682901208', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137700', '00252682901202', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137130', '00252682901116', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137880', '00252682901155', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137390', '00252682901201', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137540', '00252682901124', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137470', '00252682901199', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137960', '00252682901197', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137210', '00252682901209', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800137620', '00252682901200', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068730', '00252682901153', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068240', '00252682901150', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800138040', '00252682901151', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800142080', '00252682901122', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068990', '00252682901118', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141410', '00252682901214', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068320', '00252682901148', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141330', '00252682901145', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068160', '00252682901141', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800069070', '00252682901117', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068400', '00252682901154', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141170', '00252682901125', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800068810', '00252682901120', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141900', '00252682901147', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141250', '00252682901126', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141580', '00252682901140', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800141740', '00252682901146', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075090', '00252682901291', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044800', '00252682901239', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044560', '00252682901240', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044310', '00252682901242', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800045060', '00252682901241', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044980', '00252682901301', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044490', '00252682901224', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044720', '00252682901220', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044640', '00252682901219', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044230', '00252682901276', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800044150', '00252682901260', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062200', '00252682901259', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800063030', '00252682901261', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062120', '00252682901263', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062380', '00252682901264', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062790', '00252682901265', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062530', '00252682901266', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800062610', '00252682901267', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800077800', '00252682901268', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800077640', '00252682901271', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800077560', '00252682901272', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800078060', '00252682901304', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800077720', '00252682901296', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072440', '00252682901333', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072850', '00252682901374', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072510', '00252682901345', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072690', '00252682901352', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072360', '00252682901318', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072930', '00252682901428', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072770', '00252682901427', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073010', '00252682901426', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800072280', '00252682901425', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035650', '00252682901346', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035990', '00252682901376', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035810', '00252682901384', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035400', '00252682901424', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035160', '00252682901422', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035570', '00252682901421', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035240', '00252682901348', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035730', '00252682901347', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800036070', '00252682901420', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075820', '00252682901419', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075410', '00252682901418', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075900', '00252682901417', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075660', '00252682901332', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075170', '00252682901331', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075330', '00252682901343', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800076080', '00252682901315', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075250', '00252682901353', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049280', '00252682901354', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049850', '00252682901364', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049360', '00252682901363', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049440', '00252682901370', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049930', '00252682901367', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049100', '00252682901369', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049510', '00252682901372', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049770', '00252682901368', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800049690', '00252682901371', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135640', '00252682901362', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135230', '00252682901361', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135720', '00252682901358', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135800', '00252682901357', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135980', '00252682901356', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135150', '00252682901355', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135490', '00252682901365', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800136060', '00252682901366', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800140750', '00252682901139', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800135560', '00252682901360', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800050080', '00252682901373', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800075740', '00252682901416', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035320', '00252682901423', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074180', '00252682901287', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074910', '00252682901285', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074260', '00252682901284', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074830', '00252682901228', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074590', '00252682901288', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074420', '00252682901290', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074670', '00252682901289', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074340', '00252682901226', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034330', '00252682901235', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800035080', '00252682901292', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034900', '00252682901314', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034410', '00252682901223', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034740', '00252682901222', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034170', '00252682901217', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073680', '00252682901262', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073430', '00252682901278', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073920', '00252682901225', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073760', '00252682901269', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073270', '00252682901282', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800074000', '00252682901233', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073350', '00252682901232', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034820', '00252682901230', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073190', '00252682901247', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034660', '00252682901312', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800034580', '00252682901313', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
('1','CLE1541800073840', '00252682901311', 'new', '2019-05-25 03:29:28', '1.0.98.2.0.255', 'DATA:DAILY', '2019-05-25 00:15:00', '2019-05-25 00:00:00', '1', '0'),
